,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_subjectivity,sentiment_subjectivity,sentiment_category
552807834434699264,-0.14057539682539683,0.2483399511735372,-0.6,0.2857142857142857,0.31109126984126984,0.2732369176117315,"{'negative': 10, 'neutral': 8, 'positive': 2}"
552807874192482305,-0.025528549382716044,0.26646471316777603,-0.6999999999999998,0.6,0.3572183641975309,0.36584735978177235,"{'neutral': 21, 'positive': 8, 'negative': 7}"
552807904597008385,-0.0006477928637019561,0.2901287777775429,-1.0,0.8,0.39829613778477413,0.34979131904788524,"{'neutral': 30, 'positive': 20, 'negative': 16}"
552808071387701248,0.0481500530193712,0.30457159488065816,-0.8999999999999999,0.7,0.4085738335738336,0.32573744090576656,"{'positive': 43, 'neutral': 40, 'negative': 27}"
552808135006887937,-0.07662037037037035,0.3496296444145569,-0.7999999999999999,0.7,0.4949845679012345,0.42441091294060473,"{'negative': 9, 'neutral': 6, 'positive': 3}"
552808138127446016,0.02648809523809524,0.46316791570724064,-1.0,0.5,0.3691964285714286,0.4174009261648389,"{'neutral': 4, 'positive': 3, 'negative': 1}"
552808242276229120,0.0699561403508772,0.3100508313667117,-0.45,1.0,0.3054824561403509,0.35850031808936433,"{'neutral': 11, 'positive': 5, 'negative': 3}"
552808282398924800,0.09573412698412698,0.26235162492357467,-0.5,0.75,0.3039902998236331,0.324104676140455,"{'positive': 8, 'neutral': 8, 'negative': 2}"
552808461940301825,0.07058080808080808,0.25823820229208666,-0.4625,0.4,0.5180555555555555,0.25102221570565775,"{'positive': 5, 'negative': 2, 'neutral': 2}"
552808487924011008,0.14801710284664832,0.27056973126044376,-0.4666666666666667,0.85,0.3775568181818182,0.33701122122873745,"{'positive': 23, 'neutral': 14, 'negative': 7}"
552808620187217920,-0.03,0.130384048104053,-0.25,0.1,0.18,0.24899799195977465,"{'neutral': 3, 'positive': 1, 'negative': 1}"
552808658510561280,0.09891975308641975,0.2870397003062426,-0.2560185185185185,1.0,0.7029698916603678,0.2864837811594964,"{'positive': 9, 'neutral': 6, 'negative': 6}"
552808669646036992,0.3,,0.3,0.3,0.2,,{'positive': 1}
552808701065953280,-0.057857142857142864,0.30725265663837287,-0.9,0.21428571428571427,0.24767857142857147,0.3675237836874829,"{'neutral': 7, 'positive': 2, 'negative': 1}"
552808776492130304,-0.18666666666666668,0.18611525700191509,-0.5,-0.04999999999999999,0.7866666666666667,0.2218608172305831,"{'negative': 3, 'neutral': 2}"
552808785329549313,0.048541666666666664,0.23126157378444706,-0.3333333333333333,0.5,0.29125,0.3159009382350388,"{'neutral': 6, 'negative': 2, 'positive': 2}"
552808904137408512,0.10833333333333334,0.14240006242195885,0.0,0.3,0.25416666666666665,0.2973260462485212,"{'positive': 2, 'neutral': 2}"
552809042687819776,0.1013764880952381,0.15545720784221093,0.0,0.4464285714285714,0.4688244047619048,0.30004317822776844,"{'neutral': 5, 'positive': 3}"
552809336360419329,0.13011904761904763,0.26238655180842796,-0.024999999999999994,0.8,0.24678571428571425,0.3316121711022978,"{'neutral': 7, 'positive': 3}"
552809418417790976,0.046293290043290046,0.32418717960818116,-1.0,0.5,0.4335090321201432,0.3763431043546975,"{'neutral': 12, 'positive': 11, 'negative': 4}"
552809902956367872,0.033503401360544215,0.4674236163891449,-1.0,1.0,0.4381802721088435,0.4000295602973102,"{'neutral': 8, 'negative': 3, 'positive': 3}"
552810032765497345,-0.040338010204081634,0.29870134360253153,-1.0,0.7,0.28595167233560087,0.3493455678550528,"{'neutral': 36, 'positive': 11, 'negative': 9}"
552810124776308736,-0.02377109002109002,0.29581082951427595,-0.825,1.0,0.25233710733710735,0.3108009077116055,"{'neutral': 15, 'negative': 8, 'positive': 3}"
552810138114195456,-0.03238095238095237,0.07240601069999317,-0.16190476190476186,0.0,0.12063492063492062,0.2697478829999746,"{'neutral': 4, 'negative': 1}"
552810166744547328,0.03610660173160173,0.2777136295422771,-0.5,0.7,0.4950081168831169,0.2952956790933076,"{'neutral': 7, 'positive': 6, 'negative': 3}"
552810249263259649,0.42857142857142855,0.5150787536377128,0.0,1.0,0.4452380952380952,0.12704115782813427,"{'positive': 2, 'neutral': 1}"
552810276635291649,0.05721099887766555,0.3028584611432941,-0.24621212121212122,0.8,0.20773007856341189,0.31969678131139145,"{'neutral': 5, 'negative': 2, 'positive': 2}"
552810287695659009,-0.0744047619047619,0.2569642024545468,-0.5,0.43333333333333335,0.5833333333333334,0.45305232617922875,"{'neutral': 5, 'negative': 5, 'positive': 4}"
552810359409897472,0.11666666666666668,0.4006938426723769,-0.16666666666666666,0.4,0.48333333333333334,0.4478342947514801,"{'positive': 1, 'negative': 1}"
552810448324943872,0.013437499999999996,0.24194485935250878,-0.5,0.5,0.24538194444444444,0.35111272714519565,"{'neutral': 11, 'negative': 5, 'positive': 4}"
552810477940932609,-0.06157407407407408,0.3465996555466713,-1.0,1.0,0.3712962962962963,0.4042861529254909,"{'neutral': 15, 'negative': 7, 'positive': 5}"
552810625873633280,0.0011363636363636335,0.15857949649925338,-0.4,0.4,0.16818181818181818,0.24666608166538795,"{'neutral': 15, 'positive': 4, 'negative': 3}"
552810804186460161,-0.026984126984126982,0.33268587914111136,-1.0,0.75,0.3559523809523809,0.3864829202164665,"{'neutral': 12, 'positive': 5, 'negative': 4}"
552810805243412481,-0.13333333333333333,0.23094010767585027,-0.39999999999999997,0.0,0.25,0.4330127018922193,"{'neutral': 2, 'negative': 1}"
552810855503757313,-0.07270833333333333,0.22755805039850732,-0.5,0.5,0.22333333333333333,0.34003783759186573,"{'neutral': 14, 'negative': 5, 'positive': 1}"
552810884029222912,0.07549242424242425,0.20156600115714754,0.0,0.8,0.22208333333333333,0.2924772570755421,"{'neutral': 17, 'positive': 3}"
552811128326475776,0.07026307026307027,0.25846697496215304,-0.35,0.7,0.31786408036408037,0.28677419204878374,"{'neutral': 6, 'positive': 5, 'negative': 2}"
552811254667288576,0.09795151515151515,0.19953703743474255,-0.4549999999999999,0.5,0.34939393939393937,0.36528410612973694,"{'neutral': 13, 'positive': 11, 'negative': 1}"
552811319079227393,0.03403253968253968,0.24401915152072373,-0.6000000000000001,0.5,0.5548985347985348,0.3449536780666693,"{'positive': 25, 'neutral': 15, 'negative': 10}"
552811354323963904,-0.12662918871252205,0.26358211441550405,-0.8,0.4,0.3512191358024691,0.3625984515015494,"{'neutral': 12, 'negative': 8, 'positive': 1}"
552811386259386370,-0.106203007518797,0.33675278157910005,-0.7333333333333333,0.7,0.45997284878863826,0.30794954654885476,"{'negative': 10, 'neutral': 6, 'positive': 3}"
552811408094945280,-0.1713768115942029,0.41836642757358666,-0.9,0.525,0.4717391304347826,0.4155571525501313,"{'negative': 10, 'neutral': 9, 'positive': 4}"
552811438994378754,0.043234126984126986,0.3273609391429717,-0.525,0.8,0.336984126984127,0.39869413161220546,"{'neutral': 10, 'positive': 3, 'negative': 2}"
552811533303296001,0.16303571428571428,0.21892617962853472,-0.125,0.5,0.2855357142857143,0.3071089223253831,"{'neutral': 10, 'positive': 9, 'negative': 1}"
552811606640721921,0.02846377912867274,0.20935253711948987,-0.8,0.6,0.27312141168524146,0.3456781151403139,"{'neutral': 28, 'positive': 11, 'negative': 8}"
552811735183552512,0.03265915685270524,0.2636461896742283,-0.5,0.6,0.38067929680832907,0.3815662109210943,"{'neutral': 16, 'positive': 9, 'negative': 6}"
552811772038881280,-0.04886363636363637,0.083376882560183,-0.2,0.025,0.10681818181818183,0.209192169156409,"{'neutral': 8, 'negative': 3}"
552812020295532544,-0.0020142834595959624,0.25452445352671427,-0.6,0.5,0.43047466856060607,0.37528753330617104,"{'positive': 12, 'neutral': 11, 'negative': 9}"
552812040926941185,0.03955885384456814,0.2311159968880832,-0.5,0.6000000000000001,0.34105596784168213,0.3276632931849097,"{'neutral': 7, 'positive': 5, 'negative': 2}"
552812098057936896,0.0642857142857143,0.16341143382057668,0.0,0.45,0.1285714285714286,0.32682286764115337,"{'neutral': 12, 'positive': 2}"
552812140479148032,-0.0659473487462618,0.26974274680977745,-0.8,0.6,0.4598461582700713,0.2976640966638535,"{'neutral': 19, 'negative': 17, 'positive': 10}"
552812188315172864,-0.024999999999999998,0.06123724356957945,-0.15,0.0,0.06666666666666667,0.1632993161855452,"{'neutral': 5, 'negative': 1}"
552812399997489152,-0.025641025641025644,,-0.025641025641025644,-0.025641025641025644,0.40641025641025647,,{'neutral': 1}
552812416485294080,0.024999999999999994,0.1665833124895768,-0.1,0.35,0.125,0.14747881203752625,"{'neutral': 3, 'negative': 2, 'positive': 1}"
552812475134275584,0.03575189393939394,0.21995021848854082,-0.5,0.5666666666666668,0.31157671957671956,0.3206373381763794,"{'neutral': 35, 'positive': 16, 'negative': 9}"
552812572731527168,-0.012244897959183678,0.31811188803221147,-0.9,0.55,0.3819664902998236,0.37577059234082766,"{'neutral': 9, 'positive': 7, 'negative': 5}"
552812623658762240,-0.04017857142857143,0.05545169673286775,-0.10714285714285715,0.0,0.28794642857142855,0.3974038265855522,"{'neutral': 5, 'negative': 3}"
552812682626465792,-0.030089763177998476,0.201987889755597,-0.4318181818181818,0.37142857142857144,0.25115546218487395,0.3211043662720096,"{'neutral': 10, 'negative': 4, 'positive': 3}"
552812775907422209,-0.021988095238095237,0.2662731537950696,-0.5,0.5,0.4733174603174603,0.3393290641108052,"{'neutral': 12, 'negative': 7, 'positive': 6}"
552812811651272705,0.010548172757475082,0.21017847171171333,-0.5,0.5,0.39407530454042083,0.3523477452611288,"{'neutral': 19, 'negative': 13, 'positive': 11}"
552812847651377153,0.07619047619047618,0.3520912580116893,-0.5,0.5333333333333333,0.4444444444444445,0.4547418206595806,"{'neutral': 4, 'positive': 2, 'negative': 1}"
552812951208722432,0.09366071428571428,0.3281433032844757,-0.7142857142857143,0.8,0.4888988095238095,0.34210761341938284,"{'positive': 12, 'neutral': 5, 'negative': 3}"
552812984343330816,-0.02952252174908425,0.3138001899576499,-1.0,1.0,0.38108686596967845,0.33300546599871744,"{'neutral': 38, 'negative': 32, 'positive': 26}"
552813011803836416,-0.10378787878787878,0.18661322286883894,-0.3,0.2583333333333333,0.1,0.14832396974191325,"{'negative': 5, 'neutral': 5, 'positive': 1}"
552813155572006912,-0.0885653409090909,0.3465101666382643,-1.0,0.3,0.32890625,0.31690586269456295,"{'neutral': 7, 'negative': 5, 'positive': 4}"
552813160110252032,-0.025000000000000005,0.2150581316760657,-0.5,0.25,0.2074074074074074,0.24038613484799928,"{'neutral': 5, 'negative': 2, 'positive': 2}"
552813223360352256,0.14907407407407405,0.24792347485205196,0.0,0.7,0.31574074074074077,0.3973096251937586,"{'neutral': 6, 'positive': 3}"
552813420136128513,0.05724702380952381,0.27645099406497003,-0.4,0.8,0.20901785714285714,0.29305162428802844,"{'neutral': 13, 'positive': 4, 'negative': 3}"
552813461953323008,-0.006509462759462759,0.2385840668407233,-0.6666666666666666,0.6,0.2752747252747253,0.35557364235056543,"{'neutral': 26, 'positive': 7, 'negative': 6}"
552813494345940992,0.13833333333333334,0.2846774839028718,-0.2,0.5,0.3076388888888889,0.3408923022427979,"{'positive': 4, 'negative': 2, 'neutral': 2}"
552813549291315200,0.14285714285714285,0.29920529661723827,0.0,0.8,0.17142857142857143,0.37289089429432176,"{'neutral': 5, 'positive': 2}"
552813590919778304,-0.045486111111111116,0.25314720907121907,-0.8,0.4166666666666667,0.28287863756613757,0.3485364730166404,"{'neutral': 13, 'negative': 6, 'positive': 5}"
552813988644659200,0.0801388888888889,0.22835742761880384,-0.2,0.5,0.32962962962962966,0.35769240494448257,"{'neutral': 7, 'positive': 5, 'negative': 3}"
552814076167213056,-0.016233766233766236,0.1149277274053757,-0.25,0.13636363636363635,0.2193877551020408,0.20766413415462126,"{'neutral': 5, 'positive': 1, 'negative': 1}"
552814130827370498,0.09056473829201103,0.18449306479967903,-0.16666666666666666,0.3181818181818182,0.22575757575757577,0.2095449615454662,"{'positive': 5, 'neutral': 4, 'negative': 2}"
552814137857036289,0.14666666666666667,0.08692269873603532,0.0,0.2,0.23714285714285718,0.13271113328564108,"{'positive': 4, 'neutral': 1}"
552814213081866240,-0.026467051467051465,0.22173159235453926,-0.7,0.21428571428571427,0.4498015873015873,0.2919705585434186,"{'positive': 7, 'negative': 7, 'neutral': 4}"
552814216550563840,-0.027727272727272725,0.253479618305368,-0.5666666666666667,0.35,0.3362794612794613,0.28885412042666186,"{'neutral': 5, 'negative': 2, 'positive': 2}"
552814280471367680,0.0544238683127572,0.3291801984842181,-1.0,0.8,0.2668724279835391,0.35068269289435294,"{'neutral': 16, 'positive': 8, 'negative': 3}"
552814317096407040,0.08541666666666667,0.16120515864761642,0.0,0.4,0.18125000000000002,0.33799566776598106,"{'neutral': 6, 'positive': 2}"
552814382338826240,-0.03534080298786182,0.15852345609944524,-0.33333333333333337,0.27499999999999997,0.2870856676003735,0.25353246747414643,"{'neutral': 10, 'negative': 5, 'positive': 2}"
552814410763603968,-0.10833333333333334,0.26536138880151094,-0.65,0.0,0.16666666666666666,0.408248290463863,"{'neutral': 5, 'negative': 1}"
552814460193476609,0.00588235294117647,0.072634257028744,-0.15000000000000002,0.25,0.1568627450980392,0.20649680717277208,"{'neutral': 15, 'positive': 1, 'negative': 1}"
552814494381256704,-0.06515151515151517,0.19067927485331448,-0.2,0.43333333333333335,0.08181818181818182,0.18340219092574558,"{'negative': 6, 'neutral': 4, 'positive': 1}"
552814566594576386,0.03020282186948854,0.3216528032463531,-1.0,1.0,0.3182980599647266,0.3473573533025526,"{'neutral': 34, 'positive': 13, 'negative': 7}"
552814627399012352,-0.2,,-0.2,-0.2,0.0,,{'negative': 1}
552814766369284097,-0.049999999999999996,0.08660254037844387,-0.15,0.0,0.13333333333333333,0.23094010767585033,"{'neutral': 2, 'negative': 1}"
552814767417876480,0.013888888888888888,0.15068918687339303,-0.2222222222222222,0.3333333333333333,0.20555555555555555,0.3922979827007023,"{'neutral': 6, 'negative': 1, 'positive': 1}"
552814770542628865,0.012926114890400605,0.193466529468519,-0.48809523809523814,0.7,0.203354119425548,0.2949023700671506,"{'neutral': 27, 'positive': 8, 'negative': 7}"
552814845016694786,-0.04477272727272727,0.15153569936426922,-0.5,0.03250000000000001,0.35163299663299663,0.3823897567281709,"{'neutral': 10, 'negative': 1}"
552814916567322624,0.20337301587301587,0.3841683861985478,-0.4285714285714286,0.6,0.6031059218559218,0.1288509664565385,"{'positive': 6, 'negative': 2}"
552814974511628289,-0.19375,0.34179367558026386,-0.65,0.125,0.47916666666666663,0.4103690750748377,"{'negative': 2, 'neutral': 1, 'positive': 1}"
552814978823385088,0.125,0.33128537546954895,-0.05,0.8,0.25416666666666665,0.39699391263175143,"{'neutral': 5, 'positive': 1}"
552814983797821440,-0.009374999999999994,0.4472011172679629,-1.0,0.5,0.42986111111111114,0.37879109546493744,"{'positive': 4, 'negative': 2, 'neutral': 2}"
552815017402589184,-0.07833333333333334,0.2324771707515276,-0.55,0.4666666666666666,0.33555555555555555,0.38136745740314226,"{'neutral': 9, 'negative': 5, 'positive': 1}"
552815091331366912,0.028571428571428564,0.24411439272335803,-0.2,0.2857142857142857,0.44523809523809527,0.40760208019870675,"{'positive': 1, 'negative': 1, 'neutral': 1}"
552815122897727488,-0.07191586191586191,0.28478215729980133,-1.0,0.5,0.33917554667554667,0.36041813341901885,"{'neutral': 32, 'negative': 18, 'positive': 15}"
552815182708494336,0.26,0.3714835124201343,0.0,0.8,0.18,0.24899799195977465,"{'neutral': 3, 'positive': 2}"
552815274848964608,-0.225,0.2669269563007828,-0.65,0.0,0.305,0.4288064831599448,"{'negative': 3, 'neutral': 2}"
552815293349650433,0.04383101422387137,0.23931252950235227,-0.6,0.705,0.29263945578231293,0.31874132090137797,"{'neutral': 20, 'positive': 9, 'negative': 6}"
552815332931665921,0.02061063936063936,0.28288722842829434,-0.7999999999999999,0.5,0.3458146020646021,0.35592824659651134,"{'neutral': 13, 'positive': 5, 'negative': 4}"
552815387759616000,0.14726190476190476,0.43955588678880575,-0.6,1.0,0.3057738095238095,0.31379672481229626,"{'neutral': 10, 'positive': 7, 'negative': 3}"
552815443959091200,0.06725489017155682,0.2886880389103927,-0.625,0.5,0.4189103334936668,0.3186918678534548,"{'positive': 13, 'neutral': 7, 'negative': 7}"
552815540721291265,0.08571428571428572,0.1492042384180314,0.0,0.35,0.22380952380952382,0.3105933900910545,"{'neutral': 5, 'positive': 2}"
552815575672836096,0.09150793650793652,0.2753634492876653,-0.23333333333333328,0.8,0.4331613756613757,0.28920420456192225,"{'positive': 5, 'neutral': 5, 'negative': 2}"
552815682241691648,-0.01892006802721088,0.20171493774327065,-0.875,0.43333333333333335,0.17050028344671203,0.2975053283308008,"{'neutral': 22, 'negative': 4, 'positive': 2}"
552815712327454720,0.09538350880943473,0.244379237452392,-0.5,0.65,0.3983637076229669,0.34137657599027216,"{'positive': 36, 'neutral': 33, 'negative': 12}"
552815712432316417,-0.2333333333333333,0.20816659994661327,-0.4,0.0,0.5666666666666668,0.4932882862316248,"{'negative': 2, 'neutral': 1}"
552815993165467649,-0.05535714285714286,0.36082175494321017,-0.6,0.43333333333333335,0.4550967261904762,0.3354169661152832,"{'neutral': 4, 'negative': 2, 'positive': 2}"
552816010752167936,-0.08711484593837536,0.4740383352331767,-0.75,0.5,0.43641456582633054,0.35877283273896027,"{'positive': 7, 'negative': 5, 'neutral': 5}"
552816020403269632,-0.09999999999999999,0.4560701700396552,-0.9,0.5,0.325,0.3791437722025775,"{'neutral': 3, 'negative': 2, 'positive': 1}"
552816062593761280,0.10744708994708994,0.30483519040184187,-0.4,0.8,0.3630026455026455,0.3407099709169225,"{'neutral': 13, 'positive': 12, 'negative': 5}"
552816233796894720,-0.05,0.1414213562373095,-0.4,0.0,0.075,0.21213203435596426,"{'neutral': 7, 'negative': 1}"
552816288612225024,-0.25166666666666665,0.3556265430128045,-1.0,0.1,0.4116666666666667,0.43679705432462185,"{'neutral': 7, 'negative': 7, 'positive': 1}"
552816288935202817,0.03333333333333333,,0.03333333333333333,0.03333333333333333,0.06666666666666667,,{'neutral': 1}
552816302780579840,-0.010791925465838513,0.20905859414353342,-0.6875,0.5,0.20618530020703932,0.3172750894295476,"{'neutral': 15, 'positive': 4, 'negative': 4}"
552816497740251136,-0.002738095238095242,0.24283229392752093,-0.6,0.4666666666666666,0.4598082010582011,0.31940837851687304,"{'neutral': 9, 'positive': 6, 'negative': 5}"
552816539175763969,0.05821428571428571,0.26579803787608275,-0.5,0.5,0.42363095238095233,0.34996044176352237,"{'neutral': 6, 'positive': 6, 'negative': 3}"
552816561514635264,0.07316468253968254,0.3059772486624407,-0.65,0.7,0.37663690476190476,0.32062544640603946,"{'neutral': 14, 'positive': 6, 'negative': 4}"
552816590463315968,-0.0880952380952381,0.37541454788865053,-1.0,0.43333333333333335,0.32448646125116715,0.3851937074635311,"{'neutral': 8, 'negative': 6, 'positive': 3}"
552816600995614721,0.13721590909090908,0.1944551949179515,0.0,0.41250000000000003,0.284375,0.3331314492809107,"{'positive': 2, 'neutral': 2}"
552816686752358401,-0.01333333333333334,0.1746634190136002,-0.4000000000000001,0.4,0.12208333333333332,0.22231627213004715,"{'neutral': 14, 'negative': 4, 'positive': 2}"
552816689386373121,-0.021428571428571425,0.258252456069172,-0.8,0.4666666666666666,0.22109279609279608,0.3156367404649114,"{'neutral': 19, 'positive': 4, 'negative': 3}"
552816883012239360,-0.024999999999999998,0.39136118898903816,-0.8,0.4166666666666667,0.5,0.3991503321485791,"{'neutral': 4, 'positive': 4, 'negative': 2}"
552816932643405824,-0.21535714285714286,0.41017381623381266,-1.0,0.13999999999999999,0.5367857142857143,0.41179159951190286,"{'negative': 3, 'positive': 2, 'neutral': 2}"
552816933851394048,-0.15219907407407407,0.23270494014042525,-0.5,0.3,0.38819444444444445,0.36275025481378437,"{'negative': 10, 'neutral': 5, 'positive': 3}"
552817061203050496,0.12202380952380953,0.2679539801438499,-0.2380952380952381,0.5,0.2845238095238095,0.2973369032999368,"{'neutral': 4, 'positive': 4, 'negative': 2}"
552817101057318913,-0.26666666666666666,0.30550504633038933,-0.6,0.0,0.16666666666666666,0.2886751345948129,"{'negative': 2, 'neutral': 1}"
552817146166652928,0.15499999999999997,0.2166025546171297,0.0,0.5,0.23333333333333334,0.3033760653661344,"{'neutral': 6, 'positive': 4}"
552817151112142848,0.043333333333333335,0.2726414006223804,-0.5,0.5,0.22333333333333333,0.37844711945293263,"{'neutral': 7, 'positive': 2, 'negative': 1}"
552817205982019584,-0.05353174603174603,0.1813842964611619,-0.5,0.28571428571428575,0.42620811287477955,0.30960230951096557,"{'neutral': 15, 'negative': 10, 'positive': 5}"
552817293969739778,0.05802339901477833,0.276871094360957,-0.5,1.0,0.4037269658821383,0.3476037684951097,"{'neutral': 35, 'positive': 32, 'negative': 20}"
552817345887207425,0.04999999999999999,0.3485685011586675,-0.6,1.0,0.2333333333333333,0.3596294389136314,"{'neutral': 13, 'positive': 4, 'negative': 4}"
552817367995002880,-0.06583333333333333,0.3295608898473225,-0.7999999999999999,0.5,0.3383333333333333,0.39754730491995893,"{'neutral': 10, 'negative': 6, 'positive': 4}"
552817391181103104,0.12272727272727271,0.1992029572617289,0.0,0.6,0.22954545454545458,0.3429318776772914,"{'neutral': 7, 'positive': 4}"
552817490263572480,-0.03207070707070707,0.19841977883208184,-0.5,0.2,0.37272727272727274,0.4698777755618392,"{'neutral': 5, 'positive': 2, 'negative': 2}"
552817675408523264,-0.15550213675213673,0.29656533870078017,-1.0,0.25,0.3391559829059829,0.3728531177449851,"{'neutral': 15, 'negative': 10, 'positive': 1}"
552817711617552385,0.07729676870748299,0.23278910139810594,-0.6,0.7,0.4248650793650794,0.30602501033957485,"{'positive': 18, 'neutral': 13, 'negative': 4}"
552817759684665345,0.37142857142857144,0.32324881425670743,0.14285714285714285,0.6,0.7089285714285714,0.4116371619050259,{'positive': 2}
552817769604198400,-0.0035714285714285774,0.15771001547014013,-0.10714285714285715,0.3,0.4880952380952381,0.34785543169619215,"{'negative': 3, 'neutral': 2, 'positive': 1}"
552817783910961152,0.06197916666666667,0.25578435560853613,-0.6,0.5,0.26953125,0.38946995899341624,"{'neutral': 11, 'positive': 4, 'negative': 1}"
552817785949396992,0.12240259740259742,0.2393737319544138,-0.4,0.5,0.2604707792207792,0.2623668014682456,"{'neutral': 13, 'positive': 8, 'negative': 1}"
552817918220984320,0.05154761904761905,0.25990129274936113,-0.4,0.8,0.20904761904761904,0.2823974137978744,"{'neutral': 10, 'positive': 3, 'negative': 2}"
552817965813739520,0.006884057971014497,0.326189085163428,-0.5333333333333333,0.8,0.3991545893719807,0.39550507812519614,"{'neutral': 11, 'positive': 6, 'negative': 6}"
552818300041052160,-0.04,0.26403462976338105,-0.7,0.5,0.21111111111111114,0.3734580290620346,"{'neutral': 11, 'negative': 2, 'positive': 2}"
552818301530025984,0.0,,0.0,0.0,0.06666666666666667,,{'neutral': 1}
552818309050421250,0.35,,0.35,0.35,0.65,,{'positive': 1}
552818334643658752,-0.004170386904761899,0.36452326206184227,-1.0,0.8,0.3559468005952381,0.34815826756710916,"{'neutral': 16, 'positive': 10, 'negative': 6}"
552818368487911425,0.25,0.28867513459481287,0.0,0.5,0.375,0.4330127018922193,"{'positive': 2, 'neutral': 2}"
552818685526933505,0.06717361585782639,0.2682490596714628,-1.0,0.8,0.3161237373737374,0.32505947386637146,"{'neutral': 21, 'positive': 14, 'negative': 3}"
552818799095730176,0.11082972582972583,0.23977512143496937,-0.375,0.7,0.2938624338624339,0.3029117555865826,"{'neutral': 11, 'positive': 8, 'negative': 2}"
552818821460148226,-0.11527777777777777,0.3205211323708568,-0.5,0.43333333333333335,0.3680555555555556,0.4360306012026968,"{'negative': 4, 'positive': 1, 'neutral': 1}"
552818868604129280,-0.02380952380952381,0.20203050891044214,-0.5,0.2857142857142857,0.1706349206349206,0.3579356280564978,"{'neutral': 7, 'negative': 1, 'positive': 1}"
552818870281850881,-0.19360119047619048,0.4591732660987709,-1.0,0.5,0.46417272927689596,0.3929677319771098,"{'neutral': 11, 'negative': 8, 'positive': 5}"
552818922798727168,0.04432231800766283,0.3214704695700698,-0.8,0.7,0.46114224137931037,0.32595660941619303,"{'positive': 14, 'negative': 11, 'neutral': 4}"
552818988468944897,0.0880952380952381,0.2073879649588375,-0.16666666666666666,0.5,0.38988095238095244,0.37161835047895364,"{'neutral': 6, 'positive': 5, 'negative': 3}"
552819064301961216,0.052787878787878786,0.28620181414618834,-0.8,0.7,0.3811818181818182,0.40228067389286193,"{'neutral': 14, 'positive': 8, 'negative': 3}"
552819155859431424,-0.010793752892809497,0.27600008964296796,-1.0,0.7,0.3438136418089248,0.3335902050891437,"{'neutral': 29, 'positive': 13, 'negative': 11}"
552819208212717568,-0.16073232323232325,0.447630977327391,-0.9,0.85,0.44532828282828285,0.4191915502919151,"{'negative': 6, 'neutral': 4, 'positive': 1}"
552819316702199811,-0.04498456790123456,0.31895065499059577,-0.8,0.55,0.36486625514403287,0.39325951618504995,"{'neutral': 15, 'negative': 7, 'positive': 5}"
552819350504493057,0.11075613275613275,0.23524743081278496,-0.016666666666666666,0.8,0.25097546897546896,0.3105214970033435,"{'neutral': 18, 'positive': 7}"
552819474320359425,0.0,,0.0,0.0,0.0,,{'neutral': 1}
552819569103220736,0.014583333333333351,0.43620272518671577,-0.7,0.8,0.45416666666666666,0.3045618763206198,"{'positive': 3, 'neutral': 3, 'negative': 2}"
552819649599897601,0.00694267775603392,0.31273104920983424,-1.0,0.8,0.3861983583387693,0.31540866928700995,"{'neutral': 33, 'positive': 23, 'negative': 17}"
552819824007872512,0.021590909090909088,0.0800632497900388,-0.05,0.13636363636363635,0.21363636363636362,0.24768904347781145,"{'neutral': 3, 'positive': 1}"
552819936343883776,0.01225114744693058,0.288806787396838,-1.0,0.9099999999999999,0.34620912220309813,0.3437557945872703,"{'neutral': 40, 'positive': 22, 'negative': 21}"
552819983915700224,0.015500000000000003,0.4834653555323276,-0.5525,0.78,0.53,0.4919349550499537,"{'negative': 2, 'neutral': 2, 'positive': 1}"
552819986834923520,-0.005128205128205142,0.3175889067256816,-0.525,0.6,0.3685897435897436,0.315644436441402,"{'neutral': 5, 'positive': 4, 'negative': 4}"
552820025409941506,0.2,,0.2,0.2,0.2,,{'positive': 1}
552820150345297921,0.0,,0.0,0.0,0.4,,{'neutral': 1}
552820156980670464,0.054978354978354974,0.210990337388867,-0.18333333333333335,0.5,0.22294372294372294,0.31486417136945527,"{'neutral': 4, 'positive': 2, 'negative': 1}"
552820265994829824,0.2,0.28284271247461906,0.0,0.4,0.9,0.14142135623730948,"{'positive': 1, 'neutral': 1}"
552820331204055041,-0.051343101343101334,0.2448502992249169,-0.7,0.3615384615384616,0.19616910866910867,0.3435161360156427,"{'neutral': 13, 'negative': 3, 'positive': 2}"
552820384039706624,-0.038690476190476185,0.1023653781066657,-0.2708333333333333,0.0,0.08511904761904762,0.22520383183466458,"{'neutral': 6, 'negative': 1}"
552820533507944448,-0.12301587301587302,0.33077247593928105,-1.0,0.0,0.1746031746031746,0.3626558621839956,"{'neutral': 7, 'negative': 2}"
552820575752974336,-0.2084033613445378,0.46087507779758924,-1.0,0.30714285714285716,0.34327731092436975,0.4463747866760308,"{'neutral': 11, 'negative': 4, 'positive': 2}"
552820735513612288,0.06428571428571428,0.22644096405924796,-0.25,0.2857142857142857,0.2976190476190476,0.27600055046118166,"{'positive': 2, 'neutral': 2, 'negative': 1}"
552820736490889216,0.06395609318996416,0.2548044236859875,-0.6999999999999998,0.6000000000000001,0.3220654121863799,0.31838591274034317,"{'neutral': 17, 'positive': 10, 'negative': 4}"
